vul_id,repo,fixed_commit_sha,tag,version,vuddy,movery,v1scan,fire,vulture,verdict
CVE-2022-1852,torvalds/linux,fee060cd52d69c114b62d1a2948ea9648b5131f9,vul,v5.12,FN,TP,FN,TP,FN,TP
CVE-2022-1852,torvalds/linux,fee060cd52d69c114b62d1a2948ea9648b5131f9,vul,v5.17,TP,TP,FN,TP,FN,TP
CVE-2022-1852,torvalds/linux,fee060cd52d69c114b62d1a2948ea9648b5131f9,fix,v6.14,TN,FP,TN,TN,FP,TN
CVE-2022-1943,torvalds/linux,c1ad35dd0548ce947d97aaf92f7f2f9a202951cf,pre,v2.6.30,TN,TN,TN,TN,FP,TN
CVE-2022-1943,torvalds/linux,c1ad35dd0548ce947d97aaf92f7f2f9a202951cf,vul,v5.15,FN,TP,FN,FN,FN,TP
CVE-2022-1943,torvalds/linux,c1ad35dd0548ce947d97aaf92f7f2f9a202951cf,vul,v5.16,TP,TP,TP,FN,FN,TP
CVE-2022-1943,torvalds/linux,c1ad35dd0548ce947d97aaf92f7f2f9a202951cf,fix,v5.18,TN,TN,TN,TN,TN,TN
CVE-2022-1998,torvalds/linux,ee12595147ac1fbfb5bcb23837e26dd58d94b15d,pre,v5.9,TN,TN,TN,TN,FP,TN
CVE-2022-1998,torvalds/linux,ee12595147ac1fbfb5bcb23837e26dd58d94b15d,vul,v5.13,FN,TP,FN,FN,TP,TP
CVE-2022-1998,torvalds/linux,ee12595147ac1fbfb5bcb23837e26dd58d94b15d,vul,v5.15,FN,TP,TP,TP,FN,TP
CVE-2022-1998,torvalds/linux,ee12595147ac1fbfb5bcb23837e26dd58d94b15d,fix,v6.14,TN,FP,TN,TN,TN,TN
CVE-2022-20132,torvalds/linux,f83baa0cb6cfc92ebaf7f9d3a99d7e34f2e77a8a,vul,v3.2,FN,FN,FN,FN,FN,FN
CVE-2022-20132,torvalds/linux,f83baa0cb6cfc92ebaf7f9d3a99d7e34f2e77a8a,vul,v4.17,FN,TP,TP,TP,TP,TP
CVE-2022-20132,torvalds/linux,f83baa0cb6cfc92ebaf7f9d3a99d7e34f2e77a8a,fix,v6.1,TN,TN,TN,TN,TN,TN
CVE-2022-20132,torvalds/linux,f83baa0cb6cfc92ebaf7f9d3a99d7e34f2e77a8a,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2022-20148,torvalds/linux,5429c9dbc9025f9a166f64e22e3a69c94fd5b29b,vul,v3.8,FN,FN,FN,FN,TP,FN
CVE-2022-20148,torvalds/linux,5429c9dbc9025f9a166f64e22e3a69c94fd5b29b,vul,v4.13,FN,FN,FN,FN,TP,TP
CVE-2022-20148,torvalds/linux,5429c9dbc9025f9a166f64e22e3a69c94fd5b29b,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2022-20148,torvalds/linux,5429c9dbc9025f9a166f64e22e3a69c94fd5b29b,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2022-20158,torvalds/linux,c700525fcc06b05adfea78039de02628af79e07a,pre,v2.6.12,TN,TN,TN,TN,FP,FP
CVE-2022-20158,torvalds/linux,c700525fcc06b05adfea78039de02628af79e07a,vul,v2.6.14,FN,FN,FN,FN,TP,TP
CVE-2022-20158,torvalds/linux,c700525fcc06b05adfea78039de02628af79e07a,vul,v3.5,FN,TP,FN,FN,FN,TP
CVE-2022-20158,torvalds/linux,c700525fcc06b05adfea78039de02628af79e07a,fix,v6.12,TN,TN,TN,TN,FP,TN
CVE-2022-20368,torvalds/linux,c700525fcc06b05adfea78039de02628af79e07a,pre,v2.6.12,TN,TN,TN,TN,TN,FP
CVE-2022-20368,torvalds/linux,c700525fcc06b05adfea78039de02628af79e07a,vul,v2.6.14,FN,FN,FN,FN,FN,TP
CVE-2022-20368,torvalds/linux,c700525fcc06b05adfea78039de02628af79e07a,vul,v3.5,FN,TP,FN,FN,FN,TP
CVE-2022-20368,torvalds/linux,c700525fcc06b05adfea78039de02628af79e07a,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2022-20422,torvalds/linux,af483947d472eccb79e42059276c4deed76f99a6,vul,v3.19,FN,TP,TP,TP,TP,TP
CVE-2022-20422,torvalds/linux,af483947d472eccb79e42059276c4deed76f99a6,vul,v4.18,TP,TP,TP,TP,FN,TP
CVE-2022-20422,torvalds/linux,af483947d472eccb79e42059276c4deed76f99a6,fix,v6.2,TN,TN,TN,TN,FP,TN
CVE-2022-20422,torvalds/linux,af483947d472eccb79e42059276c4deed76f99a6,fix,v6.11,TN,TN,TN,TN,TN,TN
CVE-2022-20565,torvalds/linux,bce1305c0ece3dc549663605e567655dd701752c,vul,v2.6.20,FN,FN,FN,FN,FN,FN
CVE-2022-20565,torvalds/linux,bce1305c0ece3dc549663605e567655dd701752c,vul,v3.5,TP,TP,TP,TP,FN,TP
CVE-2022-20565,torvalds/linux,bce1305c0ece3dc549663605e567655dd701752c,fix,v6.1,TN,TN,TN,TN,FP,TN
CVE-2022-20565,torvalds/linux,bce1305c0ece3dc549663605e567655dd701752c,fix,v6.3,TN,TN,TN,TN,FP,TN
CVE-2022-21123,torvalds/linux,8cb861e9e3c9a55099ad3d08e1a3b653d29c33ca,vul,v2.6.24,FN,FN,FN,FN,FN,FN
CVE-2022-21123,torvalds/linux,8cb861e9e3c9a55099ad3d08e1a3b653d29c33ca,vul,v4.17,FN,FN,FN,TP,FN,FN
CVE-2022-21123,torvalds/linux,8cb861e9e3c9a55099ad3d08e1a3b653d29c33ca,fix,v6.6,TN,TN,TN,TN,TN,TN
CVE-2022-21123,torvalds/linux,8cb861e9e3c9a55099ad3d08e1a3b653d29c33ca,fix,v6.17,TN,FP,TN,TN,TN,TN
CVE-2022-21125,torvalds/linux,a992b8a4682f119ae035a01b40d4d0665c4a2875,vul,v4.17,FN,FN,FN,FN,FN,FN
CVE-2022-21125,torvalds/linux,a992b8a4682f119ae035a01b40d4d0665c4a2875,vul,v5.3,FN,FN,FN,FN,FN,FN
CVE-2022-21125,torvalds/linux,a992b8a4682f119ae035a01b40d4d0665c4a2875,fix,v6.9,TN,TN,TN,TN,TN,TN
CVE-2022-21125,torvalds/linux,a992b8a4682f119ae035a01b40d4d0665c4a2875,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2022-21385,torvalds/linux,ea010070d0a7497253d5a6f919f6dd107450b31a,vul,v2.6.30,FN,TP,FN,FN,FN,FN
CVE-2022-21385,torvalds/linux,ea010070d0a7497253d5a6f919f6dd107450b31a,vul,v4.1,FN,TP,FN,TP,FN,TP
CVE-2022-21385,torvalds/linux,ea010070d0a7497253d5a6f919f6dd107450b31a,fix,v5.8,TN,TN,TN,TN,FP,TN
CVE-2022-21385,torvalds/linux,ea010070d0a7497253d5a6f919f6dd107450b31a,fix,v6.8,TN,TN,TN,TN,FP,TN
CVE-2022-2196,torvalds/linux,2e7eab81425ad6c875f2ed47c0ce01e78afc38a5,pre,v5.6,TN,TN,TN,TN,FP,FP
CVE-2022-2196,torvalds/linux,2e7eab81425ad6c875f2ed47c0ce01e78afc38a5,vul,v5.8,FN,FN,FN,TP,TP,TP
CVE-2022-2196,torvalds/linux,2e7eab81425ad6c875f2ed47c0ce01e78afc38a5,vul,v5.14,FN,FN,FN,TP,TP,TP
CVE-2022-2196,torvalds/linux,2e7eab81425ad6c875f2ed47c0ce01e78afc38a5,fix,v6.16,TN,TN,TN,FP,TN,TN
CVE-2022-22942,torvalds/linux,a0f90c8815706981c483a652a6aefca51a5e191c,pre,v4.11,TN,TN,TN,TN,TN,TN
CVE-2022-22942,torvalds/linux,a0f90c8815706981c483a652a6aefca51a5e191c,vul,v4.14,FN,TP,FN,TP,FN,TP
CVE-2022-22942,torvalds/linux,a0f90c8815706981c483a652a6aefca51a5e191c,vul,v5.2,TP,TP,TP,TP,FN,TP
CVE-2022-22942,torvalds/linux,a0f90c8815706981c483a652a6aefca51a5e191c,fix,v6.17,TN,TN,TN,TN,FP,TN
CVE-2022-23036,torvalds/linux,6b1775f26a2da2b05a6dc8ec2b5d14e9a4701a1a,vul,v2.6.23,FN,TP,FN,FN,FN,TP
CVE-2022-23036,torvalds/linux,6b1775f26a2da2b05a6dc8ec2b5d14e9a4701a1a,vul,v3.5,FN,TP,FN,FN,FN,TP
CVE-2022-23036,torvalds/linux,6b1775f26a2da2b05a6dc8ec2b5d14e9a4701a1a,fix,v5.18,TN,TN,TN,TN,TN,TN
CVE-2022-23036,torvalds/linux,6b1775f26a2da2b05a6dc8ec2b5d14e9a4701a1a,fix,v5.19,TN,TN,TN,TN,FP,TN
CVE-2022-23037,torvalds/linux,31185df7e2b1d2fa1de4900247a12d7b9c7087eb,vul,v2.6.23,FN,FN,FN,FN,TP,TP
CVE-2022-23037,torvalds/linux,31185df7e2b1d2fa1de4900247a12d7b9c7087eb,vul,v3.16,FN,FN,FN,FN,TP,TP
CVE-2022-23037,torvalds/linux,31185df7e2b1d2fa1de4900247a12d7b9c7087eb,fix,v5.18,TN,TN,TN,TN,TN,TN
CVE-2022-23037,torvalds/linux,31185df7e2b1d2fa1de4900247a12d7b9c7087eb,fix,v5.19,TN,TN,TN,TN,TN,TN
CVE-2022-23039,torvalds/linux,d3b6372c5881cb54925212abb62c521df8ba4809,vul,v2.6.39,FN,TP,FN,TP,FN,TP
CVE-2022-23039,torvalds/linux,d3b6372c5881cb54925212abb62c521df8ba4809,vul,v3.17,TP,TP,TP,TP,FN,TP
CVE-2022-23039,torvalds/linux,d3b6372c5881cb54925212abb62c521df8ba4809,fix,v5.18,TN,TN,TN,TN,TN,TN
CVE-2022-23039,torvalds/linux,d3b6372c5881cb54925212abb62c521df8ba4809,fix,v5.19,TN,FP,TN,TN,FP,TN
CVE-2022-23042,torvalds/linux,66e3531b33ee51dad17c463b4d9c9f52e341503d,vul,v2.6.23,FN,FN,FN,FN,TP,TP
CVE-2022-23042,torvalds/linux,66e3531b33ee51dad17c463b4d9c9f52e341503d,vul,v3.13,FN,TP,FN,FN,TP,TP
CVE-2022-23042,torvalds/linux,66e3531b33ee51dad17c463b4d9c9f52e341503d,fix,v5.19,TN,FP,FP,TN,TN,TN
CVE-2022-23042,torvalds/linux,66e3531b33ee51dad17c463b4d9c9f52e341503d,fix,v6.0,TN,FP,FP,TN,TN,TN
CVE-2022-24448,torvalds/linux,ac795161c93699d600db16c1a8cc23a65a1eceaf,vul,v3.6,FN,FN,FN,FN,FN,TP
CVE-2022-24448,torvalds/linux,ac795161c93699d600db16c1a8cc23a65a1eceaf,vul,v3.18,FN,TP,FN,FN,FN,TP
CVE-2022-24448,torvalds/linux,ac795161c93699d600db16c1a8cc23a65a1eceaf,fix,v5.17,TN,TN,TN,TN,FP,TN
CVE-2022-24448,torvalds/linux,ac795161c93699d600db16c1a8cc23a65a1eceaf,fix,v5.19,TN,TN,TN,TN,TN,TN
CVE-2022-24958,torvalds/linux,89f3594d0de58e8a57d92d497dea9fee3d4b9cda,vul,v3.17,FN,TP,FN,FN,TP,TP
CVE-2022-24958,torvalds/linux,89f3594d0de58e8a57d92d497dea9fee3d4b9cda,vul,v4.10,FN,TP,TP,TP,FN,TP
CVE-2022-24958,torvalds/linux,89f3594d0de58e8a57d92d497dea9fee3d4b9cda,fix,v5.17,TN,FP,FP,TN,TN,TN
CVE-2022-24958,torvalds/linux,89f3594d0de58e8a57d92d497dea9fee3d4b9cda,fix,v5.19,TN,FP,FP,TN,TN,TN
CVE-2022-25258,torvalds/linux,75e5b4849b81e19e9efe1654b30d7f3151c33c2c,pre,v3.14,TN,FP,TN,TN,TN,TN
CVE-2022-25258,torvalds/linux,75e5b4849b81e19e9efe1654b30d7f3151c33c2c,vul,v3.16,FN,TP,FN,FN,FN,TP
CVE-2022-25258,torvalds/linux,75e5b4849b81e19e9efe1654b30d7f3151c33c2c,vul,v4.7,FN,TP,TP,FN,FN,TP
CVE-2022-25258,torvalds/linux,75e5b4849b81e19e9efe1654b30d7f3151c33c2c,fix,v6.15,TN,TN,TN,TN,TN,TN
CVE-2022-2588,torvalds/linux,9ad36309e2719a884f946678e0296be10f0bb4c1,vul,v2.6.12,FN,FN,FN,FN,FN,FN
CVE-2022-2588,torvalds/linux,9ad36309e2719a884f946678e0296be10f0bb4c1,vul,v3.18,FN,TP,FN,TP,FN,TP
CVE-2022-2588,torvalds/linux,9ad36309e2719a884f946678e0296be10f0bb4c1,fix,v6.5,TN,TN,TN,TN,TN,TN
CVE-2022-2588,torvalds/linux,9ad36309e2719a884f946678e0296be10f0bb4c1,fix,v6.7,TN,TN,TN,TN,TN,TN
CVE-2022-26373,torvalds/linux,2b1299322016731d56807aa49254a5ea3080b6b3,vul,v4.15,FN,FN,FN,FN,FN,TP
CVE-2022-26373,torvalds/linux,2b1299322016731d56807aa49254a5ea3080b6b3,vul,v5.2,FN,FN,TP,FN,TP,TP
CVE-2022-26373,torvalds/linux,2b1299322016731d56807aa49254a5ea3080b6b3,fix,v6.9,TN,TN,TN,TN,FP,TN
CVE-2022-26373,torvalds/linux,2b1299322016731d56807aa49254a5ea3080b6b3,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2022-26966,torvalds/linux,e9da0b56fe27206b49f39805f7dcda8a89379062,vul,v3.12,FN,TP,FN,FN,FN,TP
CVE-2022-26966,torvalds/linux,e9da0b56fe27206b49f39805f7dcda8a89379062,vul,v5.1,TP,TP,TP,FN,FN,TP
CVE-2022-26966,torvalds/linux,e9da0b56fe27206b49f39805f7dcda8a89379062,fix,v6.2,TN,TN,TN,TN,FP,TN
CVE-2022-26966,torvalds/linux,e9da0b56fe27206b49f39805f7dcda8a89379062,fix,v6.10,TN,TN,TN,TN,FP,TN
CVE-2022-27672,torvalds/linux,be8de49bea505e7777a69ef63d60e02ac1712683,vul,v4.17,FN,FN,FN,FN,TP,FN
CVE-2022-27672,torvalds/linux,be8de49bea505e7777a69ef63d60e02ac1712683,vul,v5.4,FN,FN,FN,FN,FN,FN
CVE-2022-27672,torvalds/linux,be8de49bea505e7777a69ef63d60e02ac1712683,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2022-27672,torvalds/linux,be8de49bea505e7777a69ef63d60e02ac1712683,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2022-2785,torvalds/linux,86f44fcec22ce2979507742bc53db8400e454f46,pre,v5.14,TN,TN,TN,TN,TN,TN
CVE-2022-2785,torvalds/linux,86f44fcec22ce2979507742bc53db8400e454f46,vul,v5.18,FN,FN,FN,FN,FN,TP
CVE-2022-2785,torvalds/linux,86f44fcec22ce2979507742bc53db8400e454f46,vul,v5.19,TP,FN,FN,FN,FN,TP
CVE-2022-2785,torvalds/linux,86f44fcec22ce2979507742bc53db8400e454f46,fix,v6.1,TN,TN,TN,TN,TN,TN
CVE-2022-27950,torvalds/linux,817b8b9c5396d2b2d92311b46719aad5d3339dbe,pre,v3.11,TN,TN,TN,TN,TN,TN
CVE-2022-27950,torvalds/linux,817b8b9c5396d2b2d92311b46719aad5d3339dbe,vul,v5.15,FN,FN,FN,FN,FN,TP
CVE-2022-27950,torvalds/linux,817b8b9c5396d2b2d92311b46719aad5d3339dbe,vul,v5.16,FN,FN,TP,FN,FN,TP
CVE-2022-27950,torvalds/linux,817b8b9c5396d2b2d92311b46719aad5d3339dbe,fix,v5.17,TN,TN,TN,TN,FP,TN
CVE-2022-28356,torvalds/linux,764f4eb6846f5475f1244767d24d25dd86528a4a,vul,v2.6.12,FN,FN,FN,FN,FN,TP
CVE-2022-28356,torvalds/linux,764f4eb6846f5475f1244767d24d25dd86528a4a,vul,v2.6.38,FN,FN,FN,FN,FN,TP
CVE-2022-28356,torvalds/linux,764f4eb6846f5475f1244767d24d25dd86528a4a,fix,v5.18,TN,TN,TN,TN,TN,TN
CVE-2022-28356,torvalds/linux,764f4eb6846f5475f1244767d24d25dd86528a4a,fix,v6.5,TN,TN,TN,TN,TN,TN
CVE-2022-28388,torvalds/linux,3d3925ff6433f98992685a9679613a2cc97f3ce2,vul,v3.9,FN,FN,FN,TP,TP,TP
CVE-2022-28388,torvalds/linux,3d3925ff6433f98992685a9679613a2cc97f3ce2,vul,v5.11,FN,FN,FN,TP,TP,TP
CVE-2022-28388,torvalds/linux,3d3925ff6433f98992685a9679613a2cc97f3ce2,fix,v5.18,TN,TN,TN,TN,TN,TN
CVE-2022-28388,torvalds/linux,3d3925ff6433f98992685a9679613a2cc97f3ce2,fix,v6.1,TN,TN,TN,TN,TN,TN
CVE-2022-28389,torvalds/linux,04c9b00ba83594a29813d6b1fb8fdc93a3915174,vul,v4.12,FN,TP,FN,TP,TP,TP
CVE-2022-28389,torvalds/linux,04c9b00ba83594a29813d6b1fb8fdc93a3915174,vul,v5.11,FN,TP,FN,TP,TP,TP
CVE-2022-28389,torvalds/linux,04c9b00ba83594a29813d6b1fb8fdc93a3915174,fix,v5.18,TN,TN,TN,TN,TN,TN
CVE-2022-28389,torvalds/linux,04c9b00ba83594a29813d6b1fb8fdc93a3915174,fix,v6.1,TN,TN,TN,TN,TN,TN
CVE-2022-28390,torvalds/linux,c70222752228a62135cee3409dccefd494a24646,vul,v2.6.32,FN,TP,FN,TP,TP,TP
CVE-2022-28390,torvalds/linux,c70222752228a62135cee3409dccefd494a24646,vul,v4.5,FN,TP,FN,TP,TP,TP
CVE-2022-28390,torvalds/linux,c70222752228a62135cee3409dccefd494a24646,fix,v5.18,TN,FP,TN,TN,TN,TN
CVE-2022-28390,torvalds/linux,c70222752228a62135cee3409dccefd494a24646,fix,v6.1,TN,FP,TN,TN,TN,TN
CVE-2022-2873,torvalds/linux,690b2549b19563ec5ad53e5c82f6a944d910086e,pre,v4.16,TN,TN,TN,TN,TN,TN
CVE-2022-2873,torvalds/linux,690b2549b19563ec5ad53e5c82f6a944d910086e,vul,v5.11,FN,FN,FN,FN,FN,TP
CVE-2022-2873,torvalds/linux,690b2549b19563ec5ad53e5c82f6a944d910086e,vul,v5.18,FN,FN,FN,FN,FN,TP
CVE-2022-2873,torvalds/linux,690b2549b19563ec5ad53e5c82f6a944d910086e,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2022-29156,torvalds/linux,8700af2cc18c919b2a83e74e0479038fd113c15d,pre,v5.8,TN,FP,TN,TN,TN,FP
CVE-2022-29156,torvalds/linux,8700af2cc18c919b2a83e74e0479038fd113c15d,vul,v5.12,FN,TP,TP,TP,FN,TP
CVE-2022-29156,torvalds/linux,8700af2cc18c919b2a83e74e0479038fd113c15d,vul,v5.13,TP,TP,TP,TP,FN,TP
CVE-2022-29156,torvalds/linux,8700af2cc18c919b2a83e74e0479038fd113c15d,fix,v6.6,TN,FP,TN,TN,FP,TN
CVE-2022-29581,torvalds/linux,3db09e762dc79584a69c10d74a6b98f89a9979f8,pre,v4.12,TN,TN,TN,TN,TN,TN
CVE-2022-29581,torvalds/linux,3db09e762dc79584a69c10d74a6b98f89a9979f8,vul,v4.14,FN,FN,FN,FN,FN,TP
CVE-2022-29581,torvalds/linux,3db09e762dc79584a69c10d74a6b98f89a9979f8,vul,v5.1,TP,TP,TP,FN,FN,TP
CVE-2022-29581,torvalds/linux,3db09e762dc79584a69c10d74a6b98f89a9979f8,fix,v6.14,TN,TN,TN,TN,FP,TN
CVE-2022-2964,torvalds/linux,57bc3d3ae8c14df3ceb4e17d26ddf9eeab304581,vul,v3.9,FN,FN,FN,FN,FN,TP
CVE-2022-2964,torvalds/linux,57bc3d3ae8c14df3ceb4e17d26ddf9eeab304581,vul,v5.4,FN,FN,FN,FN,FN,TP
CVE-2022-2964,torvalds/linux,57bc3d3ae8c14df3ceb4e17d26ddf9eeab304581,fix,v5.19,TN,TN,TN,TN,TN,TN
CVE-2022-2964,torvalds/linux,57bc3d3ae8c14df3ceb4e17d26ddf9eeab304581,fix,v6.9,TN,TN,TN,TN,FP,TN
CVE-2022-2978,torvalds/linux,2e488f13755ffbb60f307e991b27024716a33b29,vul,v2.6.29,FN,FN,FN,FN,FN,TP
CVE-2022-2978,torvalds/linux,2e488f13755ffbb60f307e991b27024716a33b29,vul,v3.19,FN,FN,FN,FN,FN,TP
CVE-2022-2978,torvalds/linux,2e488f13755ffbb60f307e991b27024716a33b29,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2022-2978,torvalds/linux,2e488f13755ffbb60f307e991b27024716a33b29,fix,v6.11,TN,TN,TN,TN,TN,TN
CVE-2022-2991,torvalds/linux,9ea9b9c48387edc101d56349492ad9c0492ff78d,vul,v4.5,FN,FN,FN,FN,FN,FN
CVE-2022-2991,torvalds/linux,9ea9b9c48387edc101d56349492ad9c0492ff78d,vul,v4.19,TP,TP,TP,TP,TP,TP
CVE-2022-2991,torvalds/linux,9ea9b9c48387edc101d56349492ad9c0492ff78d,fix,v6.7,TN,TN,TN,TN,TN,TN
CVE-2022-2991,torvalds/linux,9ea9b9c48387edc101d56349492ad9c0492ff78d,fix,v6.16,TN,TN,TN,TN,TN,TN
CVE-2022-30594,torvalds/linux,ee1fee900537b5d9560e9f937402de5ddc8412f3,pre,v3.17,TN,FP,TN,FP,TN,TN
CVE-2022-30594,torvalds/linux,ee1fee900537b5d9560e9f937402de5ddc8412f3,vul,v4.3,FN,TP,FN,TP,FN,TP
CVE-2022-30594,torvalds/linux,ee1fee900537b5d9560e9f937402de5ddc8412f3,vul,v4.10,TP,TP,TP,TP,FN,TP
CVE-2022-30594,torvalds/linux,ee1fee900537b5d9560e9f937402de5ddc8412f3,fix,v6.9,TN,TN,TN,TN,FP,TN
CVE-2022-3077,torvalds/linux,690b2549b19563ec5ad53e5c82f6a944d910086e,pre,v4.16,TN,TN,TN,TN,TN,FP
CVE-2022-3077,torvalds/linux,690b2549b19563ec5ad53e5c82f6a944d910086e,vul,v5.11,FN,FN,FN,FN,FN,TP
CVE-2022-3077,torvalds/linux,690b2549b19563ec5ad53e5c82f6a944d910086e,vul,v5.18,TP,FN,FN,FN,FN,TP
CVE-2022-3077,torvalds/linux,690b2549b19563ec5ad53e5c82f6a944d910086e,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2022-3104,torvalds/linux,4a9800c81d2f34afb66b4b42e0330ae8298019a2,vul,v5.7,FN,TP,FN,TP,TP,TP
CVE-2022-3104,torvalds/linux,4a9800c81d2f34afb66b4b42e0330ae8298019a2,vul,v5.9,FN,TP,FN,TP,FN,TP
CVE-2022-3104,torvalds/linux,4a9800c81d2f34afb66b4b42e0330ae8298019a2,fix,v5.19,TN,TN,TN,TN,TN,TN
CVE-2022-3104,torvalds/linux,4a9800c81d2f34afb66b4b42e0330ae8298019a2,fix,v6.5,TN,TN,TN,TN,TN,TN
CVE-2022-3107,torvalds/linux,886e44c9298a6b428ae046e2fa092ca52e822e6a,pre,v4.14,TN,TN,TN,TN,FP,TN
CVE-2022-3107,torvalds/linux,886e44c9298a6b428ae046e2fa092ca52e822e6a,vul,v4.19,FN,FN,FN,FN,FN,TP
CVE-2022-3107,torvalds/linux,886e44c9298a6b428ae046e2fa092ca52e822e6a,vul,v5.6,TP,FN,TP,FN,FN,TP
CVE-2022-3107,torvalds/linux,886e44c9298a6b428ae046e2fa092ca52e822e6a,fix,v6.13,TN,TN,TN,TN,TN,TN
CVE-2022-3108,torvalds/linux,abfaf0eee97925905e742aa3b0b72e04a918fa9e,vul,v4.16,FN,FN,FN,FN,FN,TP
CVE-2022-3108,torvalds/linux,abfaf0eee97925905e742aa3b0b72e04a918fa9e,vul,v4.20,FN,FN,FN,FN,FN,TP
CVE-2022-3108,torvalds/linux,abfaf0eee97925905e742aa3b0b72e04a918fa9e,fix,v6.0,TN,TN,TN,TN,TN,TN
CVE-2022-3108,torvalds/linux,abfaf0eee97925905e742aa3b0b72e04a918fa9e,fix,v6.5,TN,TN,TN,TN,TN,TN
CVE-2022-3110,torvalds/linux,f94b47c6bde624d6c07f43054087607c52054a95,vul,v5.15,TP,TP,TP,FN,FN,TP
CVE-2022-3110,torvalds/linux,f94b47c6bde624d6c07f43054087607c52054a95,vul,v5.16,FN,TP,TP,FN,FN,TP
CVE-2022-3110,torvalds/linux,f94b47c6bde624d6c07f43054087607c52054a95,fix,v6.1,TN,TN,TN,TN,TN,TN
CVE-2022-3110,torvalds/linux,f94b47c6bde624d6c07f43054087607c52054a95,fix,v6.2,TN,TN,TN,TN,FP,TN
CVE-2022-3202,torvalds/linux,a53046291020ec41e09181396c1e829287b48d47,vul,v2.6.36,FN,FN,FN,FN,FN,TP
CVE-2022-3202,torvalds/linux,a53046291020ec41e09181396c1e829287b48d47,vul,v4.20,FN,FN,FN,FN,TP,TP
CVE-2022-3202,torvalds/linux,a53046291020ec41e09181396c1e829287b48d47,fix,v5.18,TN,TN,TN,TN,TN,TN
CVE-2022-3202,torvalds/linux,a53046291020ec41e09181396c1e829287b48d47,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2022-3239,torvalds/linux,c08eadca1bdfa099e20a32f8fa4b52b2f672236d,pre,v3.10,TN,TN,TN,TN,TN,TN
CVE-2022-3239,torvalds/linux,c08eadca1bdfa099e20a32f8fa4b52b2f672236d,vul,v3.15,FN,FN,FN,FN,FN,TP
CVE-2022-3239,torvalds/linux,c08eadca1bdfa099e20a32f8fa4b52b2f672236d,vul,v4.10,FN,FN,FN,FN,FN,FN
CVE-2022-3239,torvalds/linux,c08eadca1bdfa099e20a32f8fa4b52b2f672236d,fix,v6.9,TN,TN,TN,TN,TN,TN
CVE-2022-33740,torvalds/linux,307c8de2b02344805ebead3440d8feed28f2f010,vul,v3.19,FN,FN,FN,FN,TP,FN
CVE-2022-33740,torvalds/linux,307c8de2b02344805ebead3440d8feed28f2f010,vul,v5.9,TP,TP,TP,TP,FN,TP
CVE-2022-33740,torvalds/linux,307c8de2b02344805ebead3440d8feed28f2f010,fix,v5.19,TN,TN,TN,TN,TN,TN
CVE-2022-33740,torvalds/linux,307c8de2b02344805ebead3440d8feed28f2f010,fix,v6.9,TN,TN,TN,TN,TN,TN
CVE-2022-33741,torvalds/linux,4491001c2e0fa69efbb748c96ec96b100a5cdb7e,vul,v2.6.23,FN,FN,FN,FN,FN,TP
CVE-2022-33741,torvalds/linux,4491001c2e0fa69efbb748c96ec96b100a5cdb7e,vul,v3.17,FN,TP,FN,FN,FN,TP
CVE-2022-33741,torvalds/linux,4491001c2e0fa69efbb748c96ec96b100a5cdb7e,fix,v6.0,TN,TN,TN,TN,TN,TN
CVE-2022-33741,torvalds/linux,4491001c2e0fa69efbb748c96ec96b100a5cdb7e,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2022-33743,torvalds/linux,f63c2c2032c2e3caad9add3b82cc6e91c376fd26,pre,v4.18,TN,FP,TN,TN,FP,TN
CVE-2022-33743,torvalds/linux,f63c2c2032c2e3caad9add3b82cc6e91c376fd26,vul,v5.9,FN,TP,FN,TP,TP,FN
CVE-2022-33743,torvalds/linux,f63c2c2032c2e3caad9add3b82cc6e91c376fd26,vul,v5.16,FN,TP,TP,TP,TP,FN
CVE-2022-33743,torvalds/linux,f63c2c2032c2e3caad9add3b82cc6e91c376fd26,fix,v6.0,TN,FP,FP,TN,TN,TN
CVE-2022-3424,torvalds/linux,643a16a0eb1d6ac23744bb6e90a00fc21148a9dc,pre,v2.6.31,TN,TN,TN,TN,TN,TN
CVE-2022-3424,torvalds/linux,643a16a0eb1d6ac23744bb6e90a00fc21148a9dc,vul,v2.6.33,TP,FN,FN,FN,FN,TP
CVE-2022-3424,torvalds/linux,643a16a0eb1d6ac23744bb6e90a00fc21148a9dc,vul,v4.10,TP,FN,FN,FN,FN,TP
CVE-2022-3424,torvalds/linux,643a16a0eb1d6ac23744bb6e90a00fc21148a9dc,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2022-3521,torvalds/linux,ec7eede369fe5b0d085ac51fdbb95184f87bfc6c,vul,v4.6,FN,FN,FN,FN,FN,FN
