vul_id,repo,fixed_commit_sha,patch_file,patch_func,target_file,target_func,CWE,vuln_type,judgement
CVE-2017-14175,ImageMagick/ImageMagick,d9a8234d211da30baf9526fbebe9a8438ea7e11c,coders/xbm.c,ReadXBMImage,coders/rgf.c,ReadRGFImage,Unknown,Unknown,TP
CVE-2017-15033,ImageMagick/ImageMagick,ef8f40689ac452398026c07da41656a7c87e4683,coders/yuv.c,ReadYUVImage,coders/png.c,ReadOneMNGImage,Unknown,Unknown,TP
CVE-2017-15033,ImageMagick/ImageMagick,ef8f40689ac452398026c07da41656a7c87e4683,coders/yuv.c,ReadYUVImage,MagickCore/display.c,XOpenImage,Unknown,Unknown,
CVE-2017-15033,ImageMagick/ImageMagick,ef8f40689ac452398026c07da41656a7c87e4683,coders/yuv.c,ReadYUVImage,MagickCore/shear.c,DeskewImage,Unknown,Unknown,
CVE-2017-16546,ImageMagick/ImageMagick,2130bf6f89ded32ef0c88a11694f107c52566c53,coders/wpg.c,ReadWPGImage,coders/cut.c,ReadCUTImage,Unknown,Unknown,
CVE-2017-16546,ImageMagick/ImageMagick,2130bf6f89ded32ef0c88a11694f107c52566c53,coders/wpg.c,ReadWPGImage,coders/pix.c,ReadPIXImage,Unknown,Unknown,
CVE-2017-16546,ImageMagick/ImageMagick,2130bf6f89ded32ef0c88a11694f107c52566c53,coders/wpg.c,ReadWPGImage,coders/tga.c,ReadTGAImage,Unknown,Unknown,
CVE-2017-5510,ImageMagick/ImageMagick,91cc3f36f2ccbd485a0456bab9aebe63b635da88,coders/psd.c,WritePSDChannel,coders/rgb.c,WriteRGBImage,Unknown,Unknown,
CVE-2017-9141,ImageMagick/ImageMagick,0c5b1e430a83ef793a7334bbbee408cf3c628699,coders/dds.c,ReadDDSImage,coders/jnx.c,ReadJNXImage,Unknown,Unknown,
CVE-2017-9141,ImageMagick/ImageMagick,0c5b1e430a83ef793a7334bbbee408cf3c628699,coders/dds.c,ReadDDSImage,coders/sct.c,ReadSCTImage,Unknown,Unknown,
CVE-2017-9499,ImageMagick/ImageMagick,7fd419441bc7103398e313558171d342c6315f44,coders/mpc.c,ReadMPCImage,coders/mpc.c,WriteMPCImage,Unknown,Unknown,
CVE-2018-16323,ImageMagick/ImageMagick,216d117f05bff87b9dc4db55a1b1fadb38bcb786,coders/xbm.c,ReadXBMImage,coders/icon.c,ReadICONImage,Unknown,Unknown,
CVE-2018-16323,ImageMagick/ImageMagick,216d117f05bff87b9dc4db55a1b1fadb38bcb786,coders/xbm.c,ReadXBMImage,coders/jbig.c,ReadJBIGImage,Unknown,Unknown,
CVE-2018-16323,ImageMagick/ImageMagick,216d117f05bff87b9dc4db55a1b1fadb38bcb786,coders/xbm.c,ReadXBMImage,coders/sun.c,DecodeImage,Unknown,Unknown,
CVE-2018-16323,ImageMagick/ImageMagick,216d117f05bff87b9dc4db55a1b1fadb38bcb786,coders/xbm.c,ReadXBMImage,coders/tim2.c,ReadTIM2ImageData,Unknown,Unknown,
CVE-2018-16641,ImageMagick/ImageMagick,256825d4eb33dc301496710d15cf5a7ae924088b,coders/tiff.c,TIFFWritePhotoshopLayers,coders/stegano.c,ReadSTEGANOImage,Unknown,Unknown,
CVE-2018-16641,ImageMagick/ImageMagick,256825d4eb33dc301496710d15cf5a7ae924088b,coders/tiff.c,TIFFWritePhotoshopLayers,coders/tiff.c,WriteGROUP4Image,Unknown,Unknown,
CVE-2018-16642,ImageMagick/ImageMagick,cc4ac341f29fa368da6ef01c207deaf8c61f6a2e,coders/cut.c,InsertRow,coders/bmp.c,ReadBMPImage,Unknown,Unknown,TP
CVE-2018-16642,ImageMagick/ImageMagick,cc4ac341f29fa368da6ef01c207deaf8c61f6a2e,coders/cut.c,InsertRow,coders/dib.c,ReadDIBImage,Unknown,Unknown,TP
CVE-2018-16642,ImageMagick/ImageMagick,cc4ac341f29fa368da6ef01c207deaf8c61f6a2e,coders/cut.c,InsertRow,coders/sun.c,ReadSUNImage,Unknown,Unknown,
CVE-2018-20467,ImageMagick/ImageMagick,db0add932fb850d762b02604ca3053b7d7ab6deb,coders/bmp.c,ReadBMPImage,coders/pcx.c,ReadPCXImage,Unknown,Unknown,
CVE-2019-10131,ImageMagick/ImageMagick,cb1214c124e1bd61f7dd551b94a794864861592e,coders/meta.c,format8BIM,coders/png.c,ReadOneJNGImage,Unknown,Unknown,
CVE-2019-13133,ImageMagick/ImageMagick,fe3066122ef72c82415811d25e9e3fad622c0a99,coders/viff.c,ReadVIFFImage,coders/mat.c,ReadMATImage,Unknown,Unknown,
CVE-2019-13133,ImageMagick/ImageMagick,fe3066122ef72c82415811d25e9e3fad622c0a99,coders/viff.c,ReadVIFFImage,coders/xps.c,ReadXPSImage,Unknown,Unknown,
CVE-2019-13133,ImageMagick/ImageMagick,fe3066122ef72c82415811d25e9e3fad622c0a99,coders/viff.c,ReadVIFFImage,coders/ps.c,ReadPSImage,Unknown,Unknown,
CVE-2019-13133,ImageMagick/ImageMagick,fe3066122ef72c82415811d25e9e3fad622c0a99,coders/viff.c,ReadVIFFImage,coders/pcl.c,ReadPCLImage,Unknown,Unknown,
CVE-2019-13133,ImageMagick/ImageMagick,fe3066122ef72c82415811d25e9e3fad622c0a99,coders/bmp.c,ReadBMPImage,coders/png.c,ReadOneMNGImage,Unknown,Unknown,TP
CVE-2019-13136,ImageMagick/ImageMagick,fe5f4b85e6b1b54d3b4588a77133c06ade46d891,coders/tiff.c,TIFFSeekCustomStream,coders/psd.c,ParseImageResourceBlocks,Unknown,Unknown,
CVE-2019-15139,ImageMagick/ImageMagick,c78993d138bf480ab4652b5a48379d4ff75ba5f7,coders/xwd.c,ReadXWDImage,coders/xwd.c,ReadXWDImage,Unknown,Unknown,
CVE-2019-17541,ImageMagick/ImageMagick,39f226a9c137f547e12afde972eeba7551124493,coders/jpeg.c,ReadICCProfile,coders/psd.c,ReadPSDImage,Unknown,Unknown,
CVE-2019-17541,ImageMagick/ImageMagick,39f226a9c137f547e12afde972eeba7551124493,coders/jpeg.c,ReadICCProfile,coders/jpeg.c,ReadProfilePayload,Unknown,Unknown,
CVE-2019-7395,ImageMagick/ImageMagick,8a43abefb38c5e29138e1c9c515b313363541c06,coders/psd.c,WritePSDChannel,coders/png.c,ReadOneMNGImage,Unknown,Unknown,
CVE-2019-7395,ImageMagick/ImageMagick,8a43abefb38c5e29138e1c9c515b313363541c06,coders/psd.c,WritePSDChannel,coders/png.c,ReadOneJNGImage,Unknown,Unknown,
CVE-2019-7395,ImageMagick/ImageMagick,8a43abefb38c5e29138e1c9c515b313363541c06,coders/psd.c,WritePSDChannel,coders/pict.c,ReadPICTImage,Unknown,Unknown,
CVE-2019-7395,ImageMagick/ImageMagick,8a43abefb38c5e29138e1c9c515b313363541c06,coders/psd.c,WritePSDChannel,coders/xwd.c,WriteXWDImage,Unknown,Unknown,
CVE-2020-10251,ImageMagick/ImageMagick,868aad754ee599eb7153b84d610f2ecdf7b339f6,coders/heic.c,ReadHEICImageByID,coders/flif.c,ReadFLIFImage,Unknown,Unknown,
CVE-2020-25663,ImageMagick/ImageMagick,a47e7a994766b92b10d4a87df8c1c890c8b170f3,MagickCore/channel.c,SetImageAlphaChannel,MagickCore/colorspace.c,TransformsRGBImage,Unknown,Unknown,
CVE-2020-25666,ImageMagick/ImageMagick,94691f00839dbdf43edb1508af945ab19b388573,MagickCore/histogram.c,HistogramCompare,MagickCore/xwindow.c,PopularityCompare,Unknown,Unknown,TP
CVE-2020-25666,ImageMagick/ImageMagick,94691f00839dbdf43edb1508af945ab19b388573,MagickCore/histogram.c,HistogramCompare,MagickCore/quantize.c,DominantColorCompare,Unknown,Unknown,TP
CVE-2020-25675,ImageMagick/ImageMagick,64dc80b2e1907f7f20bf34d4df9483f938b0de71,MagickCore/transform.c,CropImageToTiles,MagickCore/shear.c,CropToFitImage,Unknown,Unknown,FP
CVE-2020-25675,ImageMagick/ImageMagick,64dc80b2e1907f7f20bf34d4df9483f938b0de71,MagickCore/transform.c,CropImageToTiles,MagickCore/display.c,XCropImage,Unknown,Unknown,TP
CVE-2020-27751,ImageMagick/ImageMagick,f60d59cc3a7e3402d403361e0985ffa56f746a82,MagickCore/quantum-private.h,ScaleQuantumToAny,MagickCore/xwindow.c,ScaleXToQuantum,Unknown,Unknown,
CVE-2020-27752,ImageMagick/ImageMagick,a9d563d3d73874312080d30dc4ba07cecad56192,coders/png.c,WriteOnePNGImage,coders/miff.c,WriteMIFFImage,Unknown,Unknown,
CVE-2020-27753,ImageMagick/ImageMagick,bb3acad195de95db86c7509d8072db01890470e0,coders/miff.c,WriteMIFFImage,coders/mtv.c,ReadMTVImage,Unknown,Unknown,FP
CVE-2020-27753,ImageMagick/ImageMagick,bb3acad195de95db86c7509d8072db01890470e0,coders/miff.c,PushRunlengthPacket,coders/png.c,ReadOneMNGImage,Unknown,Unknown,
CVE-2020-27753,ImageMagick/ImageMagick,bb3acad195de95db86c7509d8072db01890470e0,coders/miff.c,PushRunlengthPacket,coders/svg.c,WriteSVGImage,Unknown,Unknown,
CVE-2020-27753,ImageMagick/ImageMagick,bb3acad195de95db86c7509d8072db01890470e0,coders/miff.c,ReadMIFFImage,coders/mpc.c,ReadMPCImage,Unknown,Unknown,TP
CVE-2020-27753,ImageMagick/ImageMagick,bb3acad195de95db86c7509d8072db01890470e0,coders/miff.c,PushRunlengthPacket,coders/svg.c,SVGKeyValuePairs,Unknown,Unknown,
CVE-2020-27755,ImageMagick/ImageMagick,f28e9e56e1b56d4e1f09d2a56d70892ae295d6a4,MagickCore/image.c,SetImageExtent,coders/dpx.c,ReadDPXImage,Unknown,Unknown,
CVE-2020-27757,ImageMagick/ImageMagick,e88532bd4418e95b70cbc415fe911d22ab27a5fd,MagickCore/quantum-private.h,ScaleQuantumToAny,MagickCore/pixel-accessor.h,IsPixelAtDepth,Unknown,Unknown,
CVE-2020-27759,ImageMagick/ImageMagick,d44f8a35558951a21367d306a42e5a097f3a43fe,MagickCore/quantize.c,IntensityCompare,MagickCore/colormap.c,IntensityCompare,Unknown,Unknown,TP
CVE-2020-27763,ImageMagick/ImageMagick,43539e67a47d2f8de832d33a5b26dc2a7a12294f,MagickCore/resize.c,AcquireResizeFilter,MagickCore/distort.c,DistortImage,Unknown,Unknown,
CVE-2020-27767,ImageMagick/ImageMagick,564f2a35e523e2b6cce9485018157f03ec05a947,MagickCore/quantum.h,ScaleQuantumToChar,MagickCore/quantum.h,ScaleQuantumToChar,Unknown,Unknown,
CVE-2020-27767,ImageMagick/ImageMagick,564f2a35e523e2b6cce9485018157f03ec05a947,MagickCore/quantum.h,ScaleQuantumToChar,MagickCore/quantum-private.h,ScaleQuantumToLong,Unknown,Unknown,
CVE-2020-27767,ImageMagick/ImageMagick,564f2a35e523e2b6cce9485018157f03ec05a947,MagickCore/quantum.h,ScaleQuantumToChar,MagickCore/quantum-private.h,ScaleQuantumToShort,Unknown,Unknown,
CVE-2020-27767,ImageMagick/ImageMagick,564f2a35e523e2b6cce9485018157f03ec05a947,MagickCore/quantum.h,ScaleQuantumToChar,MagickCore/quantum-private.h,ScaleQuantumToLongLong,Unknown,Unknown,
CVE-2020-27768,ImageMagick/ImageMagick,95d4e94e0353e503b71a53f5e6fad173c7c70c90,MagickCore/quantum-private.h,ScaleQuantumToMap,MagickCore/quantum-private.h,ScaleQuantumToLong,Unknown,Unknown,FP
CVE-2020-27768,ImageMagick/ImageMagick,95d4e94e0353e503b71a53f5e6fad173c7c70c90,MagickCore/quantum-private.h,ScaleQuantumToLongLong,MagickCore/quantum-private.h,ScaleMapToQuantum,Unknown,Unknown,
CVE-2020-27768,ImageMagick/ImageMagick,95d4e94e0353e503b71a53f5e6fad173c7c70c90,MagickCore/quantum-private.h,ScaleQuantumToLongLong,MagickCore/pixel-accessor.h,ClampPixel,Unknown,Unknown,
CVE-2020-27768,ImageMagick/ImageMagick,95d4e94e0353e503b71a53f5e6fad173c7c70c90,MagickCore/quantum-private.h,ScaleQuantumToAny,MagickCore/pixel-accessor.h,IsPixelAtDepth,Unknown,Unknown,TP
CVE-2020-27770,ImageMagick/ImageMagick,be90a5395695f0d19479a5d46b06c678be7f7927,MagickCore/string.c,SubstituteString,MagickCore/string.c,SubstituteString,Unknown,Unknown,FP
CVE-2020-27771,ImageMagick/ImageMagick,872ffe6d0131beec8b47568a4874ffaca91a872e,coders/pdf.c,WritePDFImage,coders/sun.c,WriteSUNImage,Unknown,Unknown,TP
CVE-2020-27771,ImageMagick/ImageMagick,872ffe6d0131beec8b47568a4874ffaca91a872e,coders/pdf.c,WritePDFImage,coders/vips.c,WriteVIPSImage,Unknown,Unknown,
CVE-2021-20224,ImageMagick/ImageMagick,5af1dffa4b6ab984b5f13d1e91c95760d75f12a6,MagickCore/quantum-export.c,ExportIndexQuantum,coders/pnm.c,WritePNMImage,Unknown,Unknown,TP
CVE-2021-20224,ImageMagick/ImageMagick,5af1dffa4b6ab984b5f13d1e91c95760d75f12a6,MagickCore/quantum-export.c,ExportIndexQuantum,coders/miff.c,WriteMIFFImage,Unknown,Unknown,
CVE-2021-20224,ImageMagick/ImageMagick,5af1dffa4b6ab984b5f13d1e91c95760d75f12a6,MagickCore/quantum-export.c,ExportIndexQuantum,coders/ps.c,WritePSImage,Unknown,Unknown,
CVE-2021-20224,ImageMagick/ImageMagick,5af1dffa4b6ab984b5f13d1e91c95760d75f12a6,MagickCore/quantum-export.c,ExportIndexQuantum,coders/vips.c,WriteVIPSImage,Unknown,Unknown,
CVE-2021-20244,ImageMagick/ImageMagick,329dd528ab79531d884c0ba131e97d43f872ab5d,MagickCore/visual-effects.c,ImplodeImage,MagickCore/visual-effects.c,SwirlImage,Unknown,Unknown,
CVE-2021-20245,ImageMagick/ImageMagick,ffb683e62ddedc6436a1b88388eb690d7ca57bf2,coders/webp.c,WriteAnimatedWEBPImage,coders/flif.c,WriteFLIFImage,Unknown,Unknown,TP
CVE-2021-20311,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,MagickCore/signature.c,TransformSignature,coders/gif.c,WriteGIFImage,Unknown,Unknown,
CVE-2021-20311,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,MagickCore/cipher.c,EncipherAESBlock,MagickCore/cipher.c,SetAESKey,Unknown,Unknown,
CVE-2021-20311,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,coders/thumbnail.c,WriteTHUMBNAILImage,MagickCore/identify.c,IdentifyImage,Unknown,Unknown,
CVE-2021-20312,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,MagickCore/cipher.c,EncipherAESBlock,coders/png.c,Magick_png_set_text,Unknown,Unknown,
CVE-2021-20312,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,MagickCore/cipher.c,PasskeyDecipherImage,coders/gif.c,WriteGIFImage,Unknown,Unknown,
CVE-2021-20312,ImageMagick/ImageMagick,70aa86f5d5d8aa605a918ed51f7574f433a18482,MagickCore/signature.c,TransformSignature,MagickCore/signature.c,FinalizeSignature,Unknown,Unknown,
CVE-2022-0284,ImageMagick/ImageMagick,e50f19fd73c792ebe912df8ab83aa51a243a3da7,coders/xpm.c,WritePICONImage,MagickCore/xwindow.c,XDrawImage,Unknown,Unknown,TP
CVE-2022-28463,ImageMagick/ImageMagick,ca3654ebf7a439dc736f56f083c9aa98e4464b7f,coders/cin.c,ReadCINImage,coders/dpx.c,ReadDPXImage,Unknown,Unknown,TP
CVE-2019-13135,ImageMagick/ImageMagick6,1e59b29e520d2beab73e8c78aacd5f1c0d76196d,coders/cut.c,ReadCUTImage,coders/wpg.c,ReadWPGImage,Unknown,Unknown,TP
CVE-2019-13137,ImageMagick/ImageMagick6,7d11230060fa9c8f67e53c85224daf6648805c7b,coders/ps.c,ReadPSImage,coders/pdf.c,ReadPDFImage,Unknown,Unknown,TP
CVE-2019-13297,ImageMagick/ImageMagick6,35c7032723d85eee7318ff6c82f031fa2666b773,magick/threshold.c,AdaptiveThresholdImage,magick/effect.c,FilterImageChannel,Unknown,Unknown,
CVE-2019-13307,ImageMagick/ImageMagick6,91e58d967a92250439ede038ccfb0913a81e59fe,magick/statistic.c,AcquirePixelThreadSet,magick/quantize.c,AcquirePixelTLS,Unknown,Unknown,TP
CVE-2019-15141,ImageMagick/ImageMagick6,3c53413eb544cc567309b4c86485eae43e956112,coders/tiff.c,WriteTIFFImage,coders/palm.c,WritePALMImage,Unknown,Unknown,
CVE-2019-20911,LibreDWG/libredwg,c6f6668b82bfe595899cc820279ac37bb9ef16f5,src/free.c,dwg_free_object,src/print.c,dwg_print_object,Unknown,Unknown,
CVE-2019-20911,LibreDWG/libredwg,c6f6668b82bfe595899cc820279ac37bb9ef16f5,src/free.c,dwg_free_object,src/out_json.c,dwg_json_object,Unknown,Unknown,
CVE-2019-20911,LibreDWG/libredwg,c6f6668b82bfe595899cc820279ac37bb9ef16f5,src/free.c,dwg_free_object,src/print.c,dwg_print_variable_type,Unknown,Unknown,
CVE-2019-20911,LibreDWG/libredwg,c6f6668b82bfe595899cc820279ac37bb9ef16f5,src/free.c,dwg_free_object,src/out_json.c,dwg_json_variable_type,Unknown,Unknown,
CVE-2019-20915,LibreDWG/libredwg,95cc9300430d35feb05b06a9badf678419463dbe,src/bits.c,bit_write_UMC,src/in_dxf.c,add_eed,Unknown,Unknown,
CVE-2023-36274,LibreDWG/libredwg,8651fa27dd2de731e706e2ba09f0d28e4e0dce33,src/decode.c,decode_preR13_auxheader,src/encode.c,encode_preR13_entities,Unknown,Unknown,
OSV-2021-543,LibreDWG/libredwg,5b27162afa44042bd43dec3fed8a1177c2c43ebb,src/in_dxf.c,dxf_objects_read,src/in_dxf.c,add_AcDbBlockStretchAction,Unknown,Unknown,
OSV-2021-543,LibreDWG/libredwg,5b27162afa44042bd43dec3fed8a1177c2c43ebb,src/in_dxf.c,dxf_objects_read,src/in_dxf.c,add_AcDbBlock2PtParameter,Unknown,Unknown,
OSV-2021-543,LibreDWG/libredwg,5b27162afa44042bd43dec3fed8a1177c2c43ebb,src/in_dxf.c,dxf_objects_read,src/in_dxf.c,add_BlockParam_PropInfo,Unknown,Unknown,
OSV-2021-814,LibreDWG/libredwg,0a390fa7291ee439d2bb2bed998e76302e539b77,src/in_dxf.c,dxf_tables_read,src/in_dxf.c,new_object,Unknown,Unknown,TP
OSV-2022-1251,LibreDWG/libredwg,119ef50a0b1ef395defa5ee453acd5d3c158c638,examples/llvmfuzz.c,LLVMFuzzerTestOneInput,programs/dxf2dwg.c,main,Unknown,Unknown,
OSV-2022-1251,LibreDWG/libredwg,119ef50a0b1ef395defa5ee453acd5d3c158c638,examples/llvmfuzz.c,LLVMFuzzerTestOneInput,programs/dwgwrite.c,main,Unknown,Unknown,
OSV-2022-1251,LibreDWG/libredwg,119ef50a0b1ef395defa5ee453acd5d3c158c638,examples/llvmfuzz.c,LLVMFuzzerTestOneInput,programs/dwgrewrite.c,main,Unknown,Unknown,
OSV-2022-1251,LibreDWG/libredwg,119ef50a0b1ef395defa5ee453acd5d3c158c638,src/encode.c,encode_preR13_section,src/out_json.c,json_tables_write,Unknown,Unknown,TP
OSV-2022-654,LibreDWG/libredwg,4bac1e750f4604b9eb375073eaa5355cfa6ee745,src/decode.c,decode_preR13_entities,src/in_dxf.c,new_object,Unknown,Unknown,
OSV-2022-654,LibreDWG/libredwg,4bac1e750f4604b9eb375073eaa5355cfa6ee745,src/decode.c,decode_preR13_entities,src/decode_r11.c,decode_preR13,Unknown,Unknown,
OSV-2022-664,LibreDWG/libredwg,8bdb594582853d33f6ca41a0decd7f2f40619657,src/decode_r11.c,decode_preR13,src/decode_r11.c,decode_preR13,Unknown,Unknown,
OSV-2023-1051,LibreDWG/libredwg,5b4c2fce7262b2bec00fa679e472559ab268d0c7,src/decode_r11.c,decode_preR13_section,src/decode.c,decode_preR13_entities,Unknown,Unknown,TP
OSV-2023-1051,LibreDWG/libredwg,5b4c2fce7262b2bec00fa679e472559ab268d0c7,src/decode.c,dwg_decode_unknown_rest,src/decode.c,dwg_decode_unknown_bits,Unknown,Unknown,TP
OSV-2023-1110,LibreDWG/libredwg,c8dd9c66bca793aaf3029d1eda50b06828ae14f2,src/in_json.c,json_HEADER,src/in_json.c,_set_struct_field,Unknown,Unknown,TP
OSV-2023-1110,LibreDWG/libredwg,c8dd9c66bca793aaf3029d1eda50b06828ae14f2,src/in_json.c,json_HEADER,src/in_dxf.c,new_object,Unknown,Unknown,FP
OSV-2023-1149,LibreDWG/libredwg,774894c13e511318215a888eb483d76282a18ed1,src/bits.c,bit_advance_position,src/bits.c,bit_copy_chain,Unknown,Unknown,
OSV-2023-1149,LibreDWG/libredwg,774894c13e511318215a888eb483d76282a18ed1,src/bits.c,bit_read_fixed,src/bits.c,bit_write_TF,Unknown,Unknown,
OSV-2023-135,LibreDWG/libredwg,9a6bd55c9d0722cb101fe85a3b22d89e4ff4fe52,src/in_json.c,json_fixed_string,src/in_json.c,json_string,Unknown,Unknown,
OSV-2023-135,LibreDWG/libredwg,9a6bd55c9d0722cb101fe85a3b22d89e4ff4fe52,src/in_json.c,json_fixed_string,src/in_json.c,json_OBJECTS,Unknown,Unknown,
OSV-2023-42,LibreDWG/libredwg,02fd447dbbcc68d6e3cf819ccc0f8fb6c9bb07aa,src/decode.c,decode_R13_R2000,src/decode.c,decode_R13_R2000,Unknown,Unknown,
OSV-2023-42,LibreDWG/libredwg,02fd447dbbcc68d6e3cf819ccc0f8fb6c9bb07aa,src/decode.c,decode_R13_R2000,src/decode.c,dwg_decode_object,Unknown,Unknown,
OSV-2023-42,LibreDWG/libredwg,02fd447dbbcc68d6e3cf819ccc0f8fb6c9bb07aa,src/decode.c,decode_R13_R2000,src/decode.c,read_R2004_section_map,Unknown,Unknown,
OSV-2023-455,LibreDWG/libredwg,aa1efabfa067d0ca63ce7a950ca4420755edadf2,src/out_json.c,json_cquote,src/bits.c,bit_utf8_to_TV,Unknown,Unknown,
OSV-2023-455,LibreDWG/libredwg,aa1efabfa067d0ca63ce7a950ca4420755edadf2,src/bits.c,bit_TV_to_utf8_codepage,src/bits.c,bit_TU_to_utf8_len,Unknown,Unknown,FP
OSV-2023-46,LibreDWG/libredwg,80f3c7884477e84d70f31a61fa8059992040ae9a,src/decode_r11.c,decode_preR13_section,src/out_dxf.c,dxf_tables_write,Unknown,Unknown,
OSV-2023-758,LibreDWG/libredwg,3a37ad736c87393c9f88396f03f0ba69a54fcf9b,src/bits.c,bit_TV_to_utf8,src/decode.c,dwg_decode_handleref_with_code,Unknown,Unknown,
OSV-2024-123,LibreDWG/libredwg,e3e4d8701fa8380ad82fa37a27720027d26ec5dc,src/in_dxf.c,add_HATCH,src/in_dxf.c,add_HATCH,Unknown,Unknown,
OSV-2024-123,LibreDWG/libredwg,e3e4d8701fa8380ad82fa37a27720027d26ec5dc,src/in_dxf.c,add_HATCH,src/in_dxf.c,add_TABLEGEOMETRY_Cell,Unknown,Unknown,
CVE-2020-11993,apache/httpd,971fc8f5b5d664ddeb5d22f8adef2137c7980fc7,modules/http2/h2_util.c,h2_req_add_header,modules/http2/h2_proxy_util.c,h2_headers_add_h1,Unknown,Unknown,TP
CVE-2020-11993,apache/httpd,971fc8f5b5d664ddeb5d22f8adef2137c7980fc7,modules/http2/h2_stream.c,add_trailer,modules/http2/h2_stream.c,input_flush,Unknown,Unknown,
CVE-2020-1927,apache/httpd,81313af01a49df05b4f7d3996ffc2b052d1638bc,server/core.c,core_pre_config,modules/filters/mod_substitute.c,set_pattern,Unknown,Unknown,FP
CVE-2020-1927,apache/httpd,81313af01a49df05b4f7d3996ffc2b052d1638bc,server/core.c,core_pre_config,server/util_regex.c,ap_rxplus_compile,Unknown,Unknown,
CVE-2021-39275,apache/httpd,e0fec7d48dab1924c5a6b48819ce1cf420733f62,server/util.c,ap_escape_quotes,modules/aaa/mod_auth_digest.c,get_digest_rec,Unknown,Unknown,
CVE-2021-44224,apache/httpd,15a5cde91626a68425f7f5e215f5a816dbb956f7,modules/proxy/mod_proxy.c,proxy_detect,modules/md/mod_md_status.c,md_http_cert_status,Unknown,Unknown,
CVE-2022-22720,apache/httpd,0cb63842869cc2d9c02aba63c2122c685ac88d76,modules/http/http_filters.c,ap_discard_request_body,modules/filters/mod_reflector.c,reflector_handler,Unknown,Unknown,FP
CVE-2022-22720,apache/httpd,0cb63842869cc2d9c02aba63c2122c685ac88d76,server/protocol.c,end_output_stream,modules/md/mod_md.c,md_http_challenge_pr,Unknown,Unknown,
CVE-2022-22720,apache/httpd,0cb63842869cc2d9c02aba63c2122c685ac88d76,modules/http/http_filters.c,ap_discard_request_body,server/util.c,ap_parse_form_data,Unknown,Unknown,FP
CVE-2022-22721,apache/httpd,6418c66ab6bfa7aeebeca09b17cf69eeead3bfa1,server/core.c,set_limit_xml_req_body,modules/dav/main/mod_dav.c,dav_cmd_davmintimeout,Unknown,Unknown,
CVE-2022-30556,apache/httpd,3a561759fcb37af179585adb8478922dc9bc6a85,modules/lua/lua_request.c,lua_websocket_readbytes,modules/http/http_filters.c,ap_discard_request_body,Unknown,Unknown,
CVE-2020-8177,curl/curl,8236aba58542c5f89f1d41ca09d84579efb05e22,src/tool_getparam.c,getparameter,src/tool_getparam.c,opt_bool,Unknown,Unknown,FP
CVE-2020-8177,curl/curl,8236aba58542c5f89f1d41ca09d84579efb05e22,src/tool_getparam.c,getparameter,src/tool_getparam.c,parse_localport,Unknown,Unknown,FP
CVE-2020-8177,curl/curl,8236aba58542c5f89f1d41ca09d84579efb05e22,src/tool_getparam.c,getparameter,src/tool_getparam.c,parse_continue_at,Unknown,Unknown,
CVE-2020-8231,curl/curl,3c9e021f86872baae412a427e807fbfa2f3e8a22,lib/easy.c,curl_easy_duphandle,lib/setopt.c,setopt_pointers,Unknown,Unknown,FP
CVE-2020-8231,curl/curl,3c9e021f86872baae412a427e807fbfa2f3e8a22,lib/url.c,Curl_open,lib/transfer.c,Curl_pretransfer,Unknown,Unknown,
CVE-2020-8286,curl/curl,d9d01672785b8ac04aab1abb6de95fe3072ae199,lib/vtls/openssl.c,verifystatus,lib/vtls/gtls.c,Curl_gtls_verifyserver,Unknown,Unknown,TP
CVE-2021-22876,curl/curl,7214288898f5625a6cc196e22a74232eada7861c,lib/transfer.c,Curl_follow,lib/http.c,auth_spnego,Unknown,Unknown,FP
CVE-2021-22876,curl/curl,7214288898f5625a6cc196e22a74232eada7861c,lib/transfer.c,Curl_follow,lib/http.c,Curl_http_auth_act,Unknown,Unknown,FP
CVE-2021-22924,curl/curl,5ea3145850ebff1dc2b13d17440300a01ca38161,lib/vtls/vtls.c,Curl_clone_primary_ssl_config,lib/vtls/vtls.c,clone_ssl_primary_config,Unknown,Unknown,
CVE-2022-22576,curl/curl,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,lib/url.c,ConnectionExists,lib/url.c,url_match_auth_ntlm,Unknown,Unknown,
CVE-2022-27780,curl/curl,914aaab9153764ef8fa4178215b8ad89d3ac263a,lib/urlapi.c,hostname_check,lib/urlapi.c,ipv6_parse,Unknown,Unknown,
CVE-2022-43552,curl/curl,4f20188ac644afe174be6005ef4f6ffba232b8b2,lib/telnet.c,telnet_done,lib/multi.c,multi_done,Unknown,Unknown,
CVE-2022-43552,curl/curl,4f20188ac644afe174be6005ef4f6ffba232b8b2,lib/telnet.c,telnet_done,lib/cf-h2-proxy.c,inspect_response,Unknown,Unknown,FP
CVE-2023-23915,curl/curl,076a2f629119222aeeb50f5a03bf9f9052fabb9a,lib/hsts.c,Curl_hsts_loadfiles,lib/url.c,Curl_close,Unknown,Unknown,
